172000,RUE JULES GUESDE,30110,La Grand-Combe,60,4.011668,44.229029
217000,LA TUILIERE ET LE MOULIN,30500,Allègre-les-Fumades,,4.26305,44.21901
68000,LE VILLAGE NORD,30430,Méjannes-le-Clap,86,4.348088,44.225288
138000,RUE DE LA BIENFAISANCE,30500,Saint-Ambroix,,4.198643,44.260095
70000,LE RIEU,30430,Barjac,,4.358729,44.299768
520000,CHE DE CHANTEMERLE,30380,Saint-Christol-lez-Alès,39,4.096275,44.074646
259000,CHE DES CROZES,30720,Ribaute-les-Tavernes,126,4.097232,44.038977
230000,CHE DE LA MONTAGNETTE,30500,Saint-Ambroix,122,4.202286,44.254836
51000,FONT BESSE,30160,Gagnières,,4.132122,44.309348
12200,BASSE PRAIRIE NORD,30380,Saint-Christol-lez-Alès,,,
100000,BEAU ROND,30360,Martignargues,,4.170227,44.049374
238085,LA COSTE,30340,Rousson,,4.141035,44.20959
45000,RUE TAISSON,30100,Alès,133,4.078268,44.124226
5000,CAMP GALHAN,30720,Ribaute-les-Tavernes,,4.069405,44.033445
159000,AV MAURICE BOURGES-MAUNOURY,31200,Toulouse,,1.4479,43.629293
273000,RUE HENRI TAGNERES,31400,Toulouse,,1.440861,43.586872
440000,MARIGNAC,31850,Montrabé,,1.536137,43.64491
181000,RUE PRADET,31200,Toulouse,,1.445937,43.629031
125000,RUE DE LA CONCORDE,31000,Toulouse,33,1.44707,43.614409
293500,RUE DE LA PASSERELLE,31200,Toulouse,,1.443044,43.616819
165000,RTE DE BRUGUIERES,31780,Castelginest,64,1.426702,43.703967
255000,RUE DES FRERES LION,31000,Toulouse,85,1.452619,43.599989
142000,RUE ST PAPOUL,31000,Toulouse,30,1.446655,43.613298
132000,RUE EDMOND ROSTAND,31200,Toulouse,60,1.463041,43.643536
126000,AV JEAN MOULIN,31400,Toulouse,,1.439427,43.578455
162000,RUE VIRGINIA WOOLF,31200,Toulouse,,1.441765,43.653266
30000,PL DU PONT NEUF,31000,Toulouse,61,1.440791,43.59988
237150,BD DELACOURTIE,31400,Toulouse,61,1.450276,43.583561
95000,RUE D'AVRANCHES,31200,Toulouse,56,1.466325,43.633666
137000,IMP DE L ARMORIAL,31200,Toulouse,47,1.406193,43.621543
152000,AV DE SAINT EXUPERY,31400,Toulouse,66,1.4757,43.580666
240000,RUE DU PRINTEMPS,31000,Toulouse,39,1.445485,43.613581
225216,IMP FORTUNAT,31200,Toulouse,,1.453684,43.624694
253890,RUE JEAN RODIER,31400,Toulouse,,1.486159,43.56873
165000,RUE DE FLEURANCE,31400,Toulouse,45,1.455171,43.593477
228900,RUE ERNEST RENAN,31200,Toulouse,,1.444695,43.629546
250000,RUE ALPHONSE DAUDET,31200,Toulouse,55,1.431248,43.619247
111550,CHEM DU DOCTEUR DIDIER DASQUE,31400,Toulouse,,1.45283,43.554988
174900,BUFFO VENT,31620,Labastide-Saint-Sernin,,1.462394,43.735729
97890,LES BOUZIGUES,31700,Blagnac,,1.400407,43.650491
309900,CHABANASSI,31300,Toulouse,,1.369273,43.599067
548500,CHE DU MOULIN,31840,Seilh,145,1.351468,43.69012
255700,BD JEAN BRUNHES,31300,Toulouse,,1.420533,43.600041
2048640,CHE DE PEYRELONG,31840,Aussonne,,,
200000,CHE DU BUGUET,31620,Fronton,111,1.402218,43.83011
269800,ALL DU HAMEAU,31770,Colomiers,115,1.314274,43.605261
75000,RUE DE LA VIMONA,31270,Cugnaux,37,1.343532,43.532498
289900,RUE DES FONTAINES,31300,Toulouse,,1.41166,43.602381
230350,RUE AUGUSTE TROUP,31590,Verfeil,116,1.662538,43.665189
472450,LA VIGNASSE,31120,Goyrans,,1.4289,43.483989
269000,RUE DES PERLES,31650,Saint-Orens-de-Gameville,114,1.518168,43.552561
105000,A LA FONTAINE SAINT MARTIN,31380,Montastruc-la-Conseillère,,1.584643,43.720875
68000,BORDE NAOUTO,31660,Bessières,,1.592216,43.78353
243309,AV DU LAURAGAIS,31320,Castanet-Tolosan,,1.501406,43.512484
175000,RUE DES PAS SAGES,31320,Péchabou,81,1.515037,43.502615
135000,BESSOU,31380,Paulhac,109,1.558849,43.752511
152000,RUE DES PAS SAGES,31320,Péchabou,61,1.515037,43.502615
208000,GRAND RUE,31380,Azas,84,1.674129,43.724966
321311,AU CHATEAU,32170,Monpardiac,,0.240037,43.463663
73082.4,A LA SALLE,32100,Beaumont,,0.284579,43.922991
65000,RUE DU 8 MAI,32000,Auch,,0.590759,43.65331
88690.4,A MAILLES,32300,Saint-Médard,,0.44781,43.47283
10000,A SANSON,32480,Saint-Martin-de-Goyne,,0.562072,44.003204
125000,RTE DE JEGUN,32190,Vic-Fezensac,,0.310705,43.759379
460202.4,A LAGNESTA,32110,Bétous,,0.026702,43.708695
150000,GUILLAMOUS,32600,L'Isle-Jourdain,172,1.062223,43.636532
196530,AV HENRI IV,32150,Cazaubon,25,-0.034096,43.953498
37500,EN VILLE,32480,La Romieu,,0.500286,43.982507
5000,RUE LAMARTINE,32000,Auch,,0.586218,43.647202
40000,RUE LOUIS PASTEUR,32440,Castelnau d'Auzan Labarrère,100,0.084688,43.948952
143750,A EN HELIP,32270,Lussan,97,0.736163,43.625314
170000,LE BERNES,32200,Maurens,,0.925445,43.580059
119400,VILLAGE OUEST,32160,Galiax,,0.01345,43.616416
200000,LE MOULIN,32350,Biran,,,
94000,A NOTAIRE,32270,Ansan,,0.774515,43.679561
280000,NAUTEROT,32800,Eauze,191,0.10758,43.852412
60000,A LUBAT,32240,Lias-d'Armagnac,,-0.060395,43.851922
390000,A LAGUESTA,32440,Castelnau d'Auzan Labarrère,,0.139289,43.938319
260000,RTE DE CAGNAC,33460,Arcins,96,-0.725393,45.072078
183300,AV DE PICOT,33320,Eysines,,-0.646133,44.883745
201000,BD DU PARC DES EXPOSITIONS,33520,Bruges,,-0.585449,44.883787
249200,AV DE LAROQUE,33300,Bordeaux,,-0.570108,44.87454
196000,RUE ALFRED BERT,33520,Bruges,93,-0.588351,44.874834
258500,,,Blanquefort,,-0.625646,44.907306
600000,RTE DE L OCEAN,33480,Sainte-Hélène,6185,-0.886714,44.964624
384500,RTE DU MEDOC,33110,Le Bouscat,,-0.620566,44.874907
242150,RUE CAGE VERTE CAUD,33200,Bordeaux,77,-0.628241,44.859612
183500,RUE DE MOULIS,33000,Bordeaux,45,-0.589359,44.855422
267100,CHE DE BOS,33320,Eysines,,-0.668873,44.88555
300000,RUE DE LA BENATTE,33000,Bordeaux,90,-0.594189,44.843781
207920,RUE MONNERON,33200,Bordeaux,,-0.611258,44.847728
120000,RUE CAMILLE GODARD,33460,Macau,49,-0.616053,45.008044
179000,BD DU PARC DES EXPOSITIONS,33520,Bruges,,-0.586292,44.883485
347000,RUE PAUL VALERY,33160,Saint-Médard-en-Jalles,88,-0.699357,44.884507
580000,RUE SAINT MAUR,33000,Bordeaux,,-0.577602,44.853962
678000,RUE DAVID JOHNSTON,33000,Bordeaux,160,-0.585269,44.851303
595000,RUE CHARLES CHAUMET CAUD,33200,Bordeaux,139,-0.614493,44.846593
205000,RUE MICHEL MONTAIGNE,33460,Margaux-Cantenac,150,-0.680064,45.035899
780000,RUE ACHARD,33300,Bordeaux,22,-0.54643,44.87381
165000,GUITON,33460,Arsac,,-0.676309,44.992504
184100,ALL DE TERRE VIEILLE,33160,Saint-Médard-en-Jalles,,-0.762405,44.900376
196000,RUE CHARLES CAPSEC,33160,Saint-Médard-en-Jalles,,,
148000,RUE CALVE,33000,Bordeaux,37,-0.590637,44.85111
817000,,,Bordeaux,,-0.575964,44.84076
286155,LE PETIT BOS,33680,Saumos,,-1.009355,44.899277
15235200,LA COTE,33460,Margaux-Cantenac,,-0.673504,45.050565
155000,RUE CASTILLON,33000,Bordeaux,26,-0.575869,44.840353
149800,AV LEON BLUM,33110,Le Bouscat,38,-0.604523,44.869512
274550,AV DU BASSIN D ARCACHON,33680,Le Porge,,-1.097139,44.858066
174900,CRS SAINT LOUIS,33300,Bordeaux,35,-0.566053,44.860668
192000,RUE DE LA TOUR DE GASSIES,33520,Bruges,,-0.627198,44.883037
30000,RUE GEORGES BONNAC,33000,Bordeaux,,-0.588938,44.83924
415000,RUE FRERE,33000,Bordeaux,70,-0.57598,44.85284
221500,RTE DE LA GRAVIERE BLEUE,33480,Avensan,85,-0.744855,45.039683
850000,FORGERON,33290,Ludon-Médoc,,-0.58603,44.995264
6750556,RUE DU DEHEZ,33290,Blanquefort,,-0.615393,44.90886
311100,AV DU STADE,33320,Le Taillan-Médoc,,-0.674172,44.914594
300000,RUE DES GLYCINES,33320,Eysines,,-0.635739,44.870043
758100,RTE DE CASTELNAU,33460,Soussans,39,-0.715161,45.038077
232000,RUE MAGNIFICAT,33200,Bordeaux,,-0.617203,44.848921
3700000,LE BOURDIEU,33320,Le Taillan-Médoc,,-0.663359,44.917922
248000,RUE SAINTE ELISABETH CAUD,33200,Bordeaux,,-0.627774,44.852245
77000,LE DOMAINE DU GOLF II,33680,Lacanau,31,-1.174794,44.996467
522000,RUE DE CAUDERAN,33000,Bordeaux,95,-0.595033,44.84553
221000,AV CHARLES DE GAULLE,33520,Bruges,,-0.610115,44.885838
250000,RUE DE LEYBARDIE,33300,Bordeaux,70,-0.565799,44.861593
174866.25,AV DE LAROQUE,33300,Bordeaux,,-0.570108,44.87454
425546.6,RUE DE L HERMITE,33520,Bruges,30,-0.609212,44.889356
329544,BENTEILLE,33185,Le Haillan,,-0.688111,44.868963
540000,QUAI DES CHARTRONS,33000,Bordeaux,,-0.570921,44.849324
595000,RUE VANTRASSON,33000,Bordeaux,,-0.581365,44.853003
339000,IMP RAMOND,33160,Saint-Médard-en-Jalles,,-0.741189,44.884417
234920,RUE PRESIDENT KENNEDY,33110,Le Bouscat,,-0.607865,44.868033
200000,CHE LAFITTE,33300,Bordeaux,82,-0.544125,44.880844
250000,RUE GABRIEL MOUSSA,33320,Eysines,57,-0.653553,44.885393
207000,CRS HENRI BRUNET,33300,Bordeaux,67,-0.555229,44.869818
420000,RUE PABLO PICASSO,33160,Saint-Médard-en-Jalles,,-0.70111,44.881148
285895,ALL DU PONT DE LA PIERRE,33160,Saint-Médard-en-Jalles,,-0.762405,44.900376
295000,LA GRINGUE SUD,33680,Lacanau,,-1.184538,44.996346
386000,AV MAL DE LATTRE DE TASSIGNY,33200,Bordeaux,,-0.626869,44.858146
460000,RUE DE LA PAIX,33680,Lacanau,,-1.197863,45.006275
226400,RUE DES REMPARTS,33000,Bordeaux,27,-0.579381,44.839117
1,BORDES,33185,Le Haillan,,-0.683777,44.86971
285200,CRS BALGUERIE STUTTENBERG,33300,Bordeaux,69,-0.569145,44.856922
550000,RUE TASTET GIRARD,33290,Blanquefort,,,
500000,MARIAM,33160,Saint-Médard-en-Jalles,,-0.748441,44.895694
215000,RUE MONNERON,33200,Bordeaux,40,-0.610044,44.847913
3947048,RUE HENRY DE MONTHERLANT,33400,Talence,,-0.582072,44.796674
139000,RUE DONISSAN,33000,Bordeaux,29,-0.575168,44.828853
172000,AV DE LA LIBERATION,33700,Mérignac,,-0.642802,44.847155
110000,RUE SOCRATE,33600,Pessac,,-0.66689,44.808838
1150000,AV DES EYQUEMS,33700,Mérignac,210,-0.635482,44.829563
52600,AV NEIL ARMSTRONG,33700,Mérignac,19,-0.692557,44.840224
235350,AV ARISTIDE BRIAND,33700,Mérignac,,-0.621115,44.825964
593200,RUE DE CHARTREZE,33170,Gradignan,,-0.625013,44.763021
227000,RUE DE SUZON,33400,Talence,,-0.583011,44.811856
328000,AV DES FAUVETTES,33700,Mérignac,,-0.658367,44.824955
138000,RUE DE LA PAIX,33700,Mérignac,33,-0.627297,44.829525
118500,RUE ROBESPIERRE,33400,Talence,33,-0.581601,44.808617
169000,AV DU PARC,33610,Canéjan,42,-0.651948,44.763084
220000,RUE DE LA HALLE,33000,Bordeaux,36,-0.567419,44.837537
,RUE MAURIAC,33000,Bordeaux,177,-0.567286,44.835456
195000,RUE PIERRE SALIN,33130,Bègles,,-0.540772,44.81914
149000,AV VILLEMEJAN,33600,Pessac,,-0.608667,44.797887
410500,AV EDMOND ROSTAND,33700,Mérignac,100,-0.643402,44.833175
112333.33,RUE HONORE DE BALZAC,33130,Bègles,95,-0.572108,44.810486
190000,RUE PAUL V COUTURIER,33130,Bègles,,-0.544752,44.809236
297000,RUE BALZAC,33140,Villenave-d'Ornon,79,-0.581318,44.766095
206000,RES DU PARC DE CAMPONAC,33600,Pessac,,-0.640829,44.799688
312000,RUE ADRIEN DUCOURT,33600,Pessac,,-0.629047,44.806082
1630000,LES PINS DE JARRY,33610,Cestas,,-0.732111,44.708374
115000,RUE BOSSUET,33800,Bordeaux,144,-0.571026,44.811454
45000,ALL DES ACACIAS,33700,Mérignac,30,-0.683669,44.836853
127000,RUE DE BELFORT,33000,Bordeaux,24,-0.581247,44.832222
153500,ALL ELSA TRIOLET,33600,Pessac,57,-0.606873,44.794243
335000,CHE DE LOU TRIBAIL,33610,Cestas,156,-0.727951,44.759268
200961,RUE NEUVE,33000,Bordeaux,,-0.569671,44.836836
195000,RUE D ORNON,33170,Gradignan,,-0.638402,44.764389
250500,AV FAVARD,33170,Gradignan,,-0.60288,44.784578
335000,RUE PIERRE BONNARD,33700,Mérignac,145,-0.650934,44.839763
450000,RUE MOUNEYRA,33000,Bordeaux,,-0.588589,44.830041
140880,RUE JACQUES YVES COUSTEAU,33140,Villenave-d'Ornon,,,
623900,AV MARTYRS DE LA RESISTANCE,33127,Martignas-sur-Jalle,199,-0.773755,44.853514
183000,RUE LAPLACETTE,33000,Bordeaux,72,-0.612773,44.832217
357000,RUE MOUNEYRA,33000,Bordeaux,71,-0.58769,44.830805
406667,CHE DU MINON,33700,Mérignac,,-0.659646,44.853122
140000,RUE EMILE COMBES,33700,Mérignac,27,-0.613388,44.828316
283000,RTE DE CANEJAN,33170,Gradignan,,-0.627308,44.770616
190200,ALL DU MOULIN,33700,Mérignac,,-0.636472,44.836556
367000,RUE BOUQUIERE,33000,Bordeaux,65,-0.570939,44.836508
25000,CRS DE L YSER,33800,Bordeaux,,-0.571604,44.822105
345000,AV DE BEDAT,33700,Mérignac,,-0.646376,44.85046
487595,ALL BERNARD LACHANIETTE,33700,Mérignac,94,-0.624612,44.834374
25000,RUE BEAUMARCHAIS,33700,Mérignac,,-0.648188,44.841108
197000,RUE DES TUILERIES,33700,Mérignac,94,-0.638112,44.857818
460000,RUE JEAN JACQUES ROUSSEAU,33400,Talence,87,-0.592596,44.820944
190000,AV DES PYRENEES,33140,Villenave-d'Ornon,,-0.561562,44.764252
158100,RUE ALEXANDER FLEMING,33127,Martignas-sur-Jalle,,-0.775077,44.838443
238000,ALL ROBERT DROUX,33600,Pessac,,-0.704221,44.795587
297500,RUE ROGER LEJARD,33130,Bègles,,-0.546973,44.812199
155000,ALL PHILIPPE DE CHAMPAIGNE,33700,Mérignac,47,-0.636667,44.841679
239000,RUE DU DR SCHWEITZER,33140,Villenave-d'Ornon,,-0.53228,44.775914
280000,BD GEORGE V,33000,Bordeaux,154,-0.589758,44.82618
1200000,CRS DE LA LIBERATION,33000,Bordeaux,66,-0.580628,44.832529
419000,RUE DU CHATEAU D EAU,33600,Pessac,,-0.607935,44.819506
180000,AV ARISTIDE BRIAND,33700,Mérignac,,-0.616775,44.82618
387000,RUE DU QUATORZE JUILLET,33400,Talence,,-0.593129,44.821567
227000,BD ALBERT 1ER,33800,Bordeaux,,-0.551305,44.82108
,RUE LOUIS DENIS MALLET,33130,Bègles,,-0.55983,44.784665
252000,RUE DE FRANCE,33600,Pessac,,,
562000,RUE DU QUATRE SEPTEMBRE,33400,Talence,114,-0.590868,44.821203
460000,RUE DE LAVAUD,33800,Bordeaux,145,-0.564142,44.818244
782000,RUE MAUBEC,33000,Bordeaux,40,-0.566326,44.835137
230000,BERTHOUMIEU,33410,Loupiac,94,-0.299118,44.627848
750000,AV DU BOUCHET FRANC L HERBE,33950,Lège-Cap-Ferret,122,-1.240713,44.685952
2250000,AV POINTE CHEVAUX GRAN PIQUEY,33950,Lège-Cap-Ferret,165,-1.207087,44.720626
315000,RUE DU GENERAL DE GAULLE,33310,Lormont,95,-0.532582,44.877568
70000,RTE DES ECOLES,33370,Fargues-Saint-Hilaire,109,-0.439814,44.820342
221428.8,AV DE LA GARE,33950,Lège-Cap-Ferret,,-1.145306,44.79543
373000,ALL FREDERIC CHOPIN,33470,Gujan-Mestras,89,-1.077565,44.629433
76000,RES LES JARDINS DE THILIA,33410,Cadillac,,-0.31535,44.641282
246472.5,RUE RENE DAURIAC,33470,Le Teich,63,-1.036897,44.628216
172900,AU MOURA NORD,33530,Bassens,,-0.516223,44.915147
340000,ALL DES ACACIAS,33850,Léognan,96,-0.585153,44.752038
20000,AV DU CHEMIN DE LA VIE,33440,Ambarès-et-Lagrave,,,
162300,TOULIEU,33430,Saint-Côme,,-0.187659,44.418688
163084,ANDRIVET,33430,Le Nizan,101,-0.268485,44.473775
85000,BD DE LA REPUBLIQUE,33510,Andernos-les-Bains,19,-1.098988,44.742749
220000,RUE DES FAUVETTES CAP FERRET,33970,Lège-Cap-Ferret,50,-1.244229,44.653294
360000,QUAI DE BRAZZA,33100,Bordeaux,,,
192000,LAGRANGE,33310,Lormont,,-0.516774,44.878034
8000,RAMOUNIC,33650,Saucats,,-0.573589,44.669296
290000,LES PARCELLES NORD,33510,Andernos-les-Bains,,-1.081726,44.761278
166500,LES GAILLARDS,33380,Biganos,,-0.984252,44.651655
230000,L EYRE,33640,Arbanats,,-0.397199,44.675892
184700,RUE DES VIVANTS,33100,Bordeaux,,-0.542226,44.852003
110000,RES LES JARDINS DE THILIA,33410,Cadillac,55,-0.31535,44.641282
239900,AU MOURA NORD,33530,Bassens,,-0.511806,44.914803
150000,LES BROGES,33240,Val de Virvée,,-0.369751,45.014468
68000,RUE DE GUIRON,33125,Hostens,,-0.635606,44.49344
280000,RUE HELENE BOUCHER,33850,Léognan,73,-0.590117,44.722392
250000,LOT HAM DES VIGNES DE BERTIN,33750,Beychac-et-Caillau,92,-0.370818,44.87593
13667474,GAILLAN RICHELIEU OUEST,33270,Floirac,,-0.544434,44.836683
228000,AV MAL DE LATTRE DE TASSIGNY,33470,Gujan-Mestras,,-1.101164,44.637
329178.6,GRAVOT,33440,Ambarès-et-Lagrave,,-0.471675,44.937272
437000,,,Bordeaux,,-0.552531,44.835474
157000,RUE DE VERDUN,33640,Castres-Gironde,93,-0.444158,44.696237
10000,OGNOAS,33690,Masseilles,,-0.070918,44.382605
340000,FACTURE SUD OUEST,33380,Biganos,,-0.974003,44.635664
274950,ALL LUDOVIC TRARIEUX,33150,Cenon,81,-0.510856,44.862428
239900,AU MOURA NORD,33530,Bassens,,-0.511314,44.91476
615000,BD DE LA COTE D'ARGENT,33120,Arcachon,95,-1.185853,44.654715
145000,A LA GRUPE,33240,Val de Virvée,,-0.41783,45.013229
248000,,,Bordeaux,,-0.552531,44.835474
230000,LANDE DEVANT REGANET,33113,Origne,,-0.496538,44.496067
2057000,RTE DE CABANAC,33650,Saint-Selve,60,-0.496755,44.66179
246300,RTE DE LA CARASSE,33950,Lège-Cap-Ferret,,-1.144271,44.795341
80010,CRS GEORGES CLEMENCEAU,33240,Saint-André-de-Cubzac,,-0.445416,44.995647
55000,LA HOUZIADE,33113,Cazalis,,-0.391211,44.35957
55000,BERTRANON,33113,Cazalis,,-0.396535,44.354754
1,RUE DES GAROSSES,33310,Lormont,,-0.515579,44.875832
375000,CHE LESCAN,33150,Cenon,87,-0.52255,44.85286
32000,MARCHES,33670,Le Pout,,-0.362669,44.810187
160000,GRAND THIBAUD,33240,Saint-Laurent-d'Arce,,-0.462035,45.045291
5400,A LA PEGUILLERE,33830,Belin-Béliet,,-0.803016,44.510234
500000,ARTIGUES,33720,Landiras,,-0.396343,44.581194
425000,ALL DES PLACES,33470,Gujan-Mestras,35,-1.099061,44.633894
273000,ALL DES GLAIEULS,33470,Gujan-Mestras,,-1.101911,44.637724
120000,AV D AQUITAINE,33380,Marcheprime,,,
504000,,,Bordeaux,,-0.552531,44.835474
250000,RUE DES MURIERS,33530,Bassens,83,-0.520439,44.903139
750000,ALL DES PERVENCHES,33120,Arcachon,95,-1.185187,44.65613
80000,GINSOULET NORD,33730,Préchac,,,
125000,RUE EMILE LARRIEU,33440,Ambarès-et-Lagrave,169,-0.477462,44.930232
275000,RUE YVES DU MANOIR,33270,Floirac,,-0.53277,44.84012
65000,CHON,33113,Cazalis,,-0.413485,44.360555
621360,LA SAYE,33380,Mios,,-0.898993,44.578067
235510,IMP DE MOUTCHALETTE,33740,Arès,74,-1.13442,44.77358
235000,AV SUZANNE SALVET,33670,Créon,100,-0.350339,44.77281
30000,AUX MENEAUX,33880,Saint-Caprais-de-Bordeaux,,-0.410163,44.752467
533600,RUE PIERRE PAUILHAC,33740,Arès,180,-1.140226,44.764432
318850,RUE DE VERDUN,33530,Bassens,118,-0.508875,44.9068
263000,RTE DE BAZAS,33125,Hostens,180,-0.637066,44.492792
170000,PEYROT,33240,Saint-André-de-Cubzac,,,
250000,PL DE GRANDJEAN,33440,Ambarès-et-Lagrave,88,-0.502127,44.942156
160000,RTE DES GRAVES,33650,Cabanac-et-Villagrains,65,,
215000,BOUCHE OUEST,33140,Cadaujac,,-0.528307,44.740843
324310,AV DES PYRENEES,33114,Le Barp,142,-0.76085,44.622417
140000,LES ARROUDEYS SUD,33125,Hostens,90,-0.709169,44.492606
265209,AU MOURA NORD,33530,Bassens,,-0.511922,44.915312
300000,RUE LUCIEN PINNEBERG,33120,Arcachon,,-1.170102,44.659991
210000,CHE DU STADE,33360,Camblanes-et-Meynac,,,
900000,PIQUETAILLADE,33125,Hostens,,-0.678264,44.486041
900000,LE HAZIA,33125,Saint-Magne,,-0.696006,44.519953
278000,ALL DU PETIT MESTEY,33470,Gujan-Mestras,80,-1.091833,44.637826
223600,AV SAINTE MARIE,33470,Gujan-Mestras,,,
125000,AV DE LA REPUBLIQUE,33138,Lanton,36,-1.054857,44.710853
149000,RUE CAMILLE DIGNAC,33470,Gujan-Mestras,38,-1.065873,44.637224
110000,RUE DROCERA,33980,Audenge,40,-0.997024,44.692039
110000,AV DU PONT,33410,Cadillac,45,-0.321248,44.637166
1033800,BD DE LA PLAGE,33120,Arcachon,,-1.158729,44.662617
71410,LE HUGUEMOT,33190,Puybarban,,-0.06139,44.544834
170477.5,LES JAUGUES,33440,Saint-Vincent-de-Paul,,,
139000,AV DE CESAREE,33470,Gujan-Mestras,38,-1.072331,44.623087
60000,CANTAU SUD,33210,Langon,,,
375000,ALL DES CHARDONNERETS,33138,Lanton,112,-1.033442,44.703072
218000,RTE DE COMPOSTELLE,33770,Salles,,-0.778862,44.57404
272000,RUE CHARLEVOIX DE VILLIERS,33260,La Teste-de-Buch,,-1.1516,44.634038
405000,ALL GIUSEPPE VERDI,33470,Gujan-Mestras,85,-1.080236,44.627382
188000,RUE DES MEUNIERS,33240,Saint-André-de-Cubzac,88,,
420000,CHE PEYCHON,33370,Tresses,121,-0.482051,44.840645
340000,QUAI DE QUEYRIES,33100,Bordeaux,,-0.561626,44.849014
187000,AV DE SAINT LOUBES,33440,Ambarès-et-Lagrave,92,-0.465273,44.922672
278000,LASSEOUGUE,33260,La Teste-de-Buch,,-1.153992,44.620122
115000,AV DE LA GARE,33240,Saint-André-de-Cubzac,37,-0.440203,44.991848
147400,RUE DU DOC SCHWEITZER,33150,Cenon,72,-0.520973,44.862713
59000,LES VIDEAUX,33210,Toulenne,,-0.273732,44.557977
18368504,RUE HENRI DUNANT,33100,Bordeaux,,-0.548486,44.838125
683000,RUE BERRONTIN BERRON,33950,Lège-Cap-Ferret,144,-1.150351,44.7914
1395,LABACHE,33720,Cérons,,-0.349945,44.619067
155000,AV DE L HOTEL DE VILLE,33450,Saint-Sulpice-et-Cameyrac,,-0.386503,44.907138
523350,RTE DE SABLOT,33450,Saint-Sulpice-et-Cameyrac,160,-0.390043,44.906853
670000,AV D ARES,33510,Andernos-les-Bains,200,,
70000,RUE DU LAVOIR,33240,Saint-Gervais,,,
216900,AU MOURA NORD,33530,Bassens,,-0.515755,44.916977
187000,PEYROT,33850,Léognan,,-0.615694,44.740489
108480,RUE GUSTAVE CARDE,33100,Bordeaux,,-0.556686,44.844605
140000,CHE DE LA GARDE DE BUREAU,33850,Léognan,,-0.59384,44.745413
156100,AV RENE CASSAGNE,33150,Cenon,,-0.520238,44.846807
1700000,RUE DES MIMOSAS CAP FERRET,33970,Lège-Cap-Ferret,140,-1.244962,44.657431
240000,AV DE BORDEAUX,33510,Andernos-les-Bains,,-1.089058,44.746905
370000,RUE DE FRANCAISE,33470,Le Teich,,,
360000,LA SIOUGUE,33650,Cabanac-et-Villagrains,,,
382345,MARCHES,33550,Langoiran,,-0.375119,44.703477
218000,RUE MICHEL LABARTHE,33260,La Teste-de-Buch,73,-1.139417,44.623644
4736886,RUE EDOUARD VAILLANT,33270,Floirac,30,-0.532898,44.827869
741120,QUAI DE BRAZZA,33100,Bordeaux,,,
178000,LE BOURG,33440,Ambarès-et-Lagrave,,-0.482581,44.926487
270061,FONTBELLEAU,33310,Lormont,,-0.509004,44.873953
301000,RUE MONTAIGNE,33560,Carbon-Blanc,91,-0.508877,44.896226
71500,LUZANNE,33880,Saint-Caprais-de-Bordeaux,,-0.424528,44.748928
359115,CASTOR,33114,Le Barp,,-0.769635,44.57793
70000,LARGILOUSE,33880,Baurech,,,
278204,LES LAURIERS,33310,Lormont,,-0.518681,44.880455
315000,COSSON,33920,Civrac-de-Blaye,160,-0.442183,45.100979
235000,LA VILLE SUD,33220,Sainte-Foy-la-Grande,,,
60000,LA NAUVE SUD,33620,Cubnezais,,,
4600,LE PONT DE COURAUD,33570,Petit-Palais-et-Cornemps,,-0.082696,44.97731
118500,LE MONTIL,33390,Berson,,-0.554834,45.133844
90000,RUE DU HUIT MAI 1945,33350,Castillon-la-Bataille,6,-0.042849,44.854358
15000,TERRIER DES CAILLOUX SUD,33860,Donnezac,,-0.41618,45.217009
5000,RUISSEAU DU CHARRON,33660,Puynormand,,0.012394,44.973359
111000,BELLEVUE OUEST,33820,Saint-Ciers-sur-Gironde,,-0.607989,45.292422
25000,DORDONNEAU EST,33920,Civrac-de-Blaye,,-0.438618,45.117905
22000,GUILLEMIN,33350,Sainte-Terre,,-0.117297,44.835957
77000,ALL ROBERT BOULIN,33500,Libourne,99,-0.241521,44.918512
317752.44,CHAMP DE LABARTHE,33420,Saint-Aubin-de-Branne,,-0.146755,44.814336
46000,BARRAUD,33230,Abzac,,,
445000,LE GRAND ENCLOS,33230,Chamadelle,,-0.095474,45.11901
445000,LE POVANDART,33230,Chamadelle,,-0.081122,45.108798
445000,LE CAP DE MAIL NORD,33230,Chamadelle,,-0.074666,45.097307
445000,BARAIL DE MAITRE DAVID,33230,Les Églisottes-et-Chalaures,,-0.031063,45.080974
445000,LE BARRAIL DES ROIS,33230,Le Fieu,,-0.043095,45.070049
445000,LA BOMBARDE,33230,Le Fieu,,-0.029519,45.048505
445000,CHAI DE PIRON,33230,Le Fieu,,-0.052266,45.063871
445000,JARD DE RAIMOND,33230,Les Peintures,,-0.062587,45.059328
43553.1,LA VERGNASSE,33240,Saint-Genès-de-Fronsac,,-0.339123,45.039691
556842,THOMAS,33570,Lussac,,-0.092837,44.944606
13700,JARD DE BOURDILLAS,33920,Saint-Christoly-de-Blaye,,-0.462763,45.19006
300000,LE TUQUET,33570,Francs,,-0.009242,44.934514
327050,LES HUGONS,33710,Prignac-et-Marcamps,,-0.484903,45.036774
172892,CANESSE,33710,Saint-Ciers-de-Canesse,50,-0.597716,45.079677
260000,LES ANDRONS,33710,Lansac,,-0.522331,45.071379
115000,A BOYER,33620,Cézac,228,-0.37856,45.080518
